D12_8_No focal subject.cd.res,1,1,1,1,33,16,1,1,9,2,33,8,1,14,17,6,1,1,5,1,17,4,1,14,657282,900003,900003,900003,529339,7876,636207,900003,807184,517646,370664,139750,900003,298922,797266,79449,900003,900003,467282,900003,102737,811981,900003,298671,657282,900003,900003,900003,16040.58,492.25,636207,900003,89687.11,258823,11232.24,17468.75,900003,21351.57,46898,13241.5,900003,900003,93456.4,900003,6043.35,202995.25,900003,21333.64,0,0,0,0,23028.25,1969,0,0,71797.08,366031,10706.16,23077.92,0,79890.26,58692.16,32434.92,0,0,160470.51,0,4587.37,141308.86,0,79823.18,0.7303,1,1,1,0.5882,0.0088,0.7069,1,0.8969,0.5752,0.4118,0.1553,1,0.3321,0.8858,0.0883,1,1,0.5192,1,0.1142,0.9022,1,0.3319,1,0,0,0,33,16,1,0,8,2,33,8,0,14,17,6,0,0,4,0,17,4,0,14,242721,0,0,0,370664,892127,263796,0,92819,382357,529339,760253,0,601081,102737,820554,0,0,432721,0,797266,88022,0,601332,242721,0,0,0,11232.24,55757.94,263796,0,11602.38,191178.5,16040.58,95031.62,0,42934.36,6043.35,136759,0,0,108180.25,0,46898,22005.5,0,42952.29,0,0,0,0,10706.16,81618.04,0,0,19990.39,228230.73,23028.25,74815.94,0,39265.51,4587.37,94732.84,0,0,76556.66,0,58692.16,17306.16,0,39248.52,0.2697,0,0,0,0.4118,0.9912,0.2931,0,0.1031,0.4248,0.5882,0.8447,0,0.6679,0.1142,0.9117,0,0,0.4808,0,0.8858,0.0978,0,0.6681
D13_14_No focal subject.cd.res,2,1,2,2,31,13,1,1,16,1,31,16,1,17,35,3,1,1,4,1,35,3,1,17,9579,360435,55676,9525,631686,64934,900003,900003,435193,900003,268317,464810,900003,7128,477183,57933,900003,268686,820266,73952,422820,204735,900003,7128,4789.5,360435,27838,4762.5,20376.97,4994.92,900003,900003,27199.56,900003,8655.39,29050.62,900003,419.29,13633.8,19311,900003,268686,205066.5,73952,12080.57,68245,900003,419.29,6773.38,0,39368.88,6735.19,18888.55,18009.45,0,0,39126.55,0,7287.9,22714.67,0,1728.79,21832.58,33447.63,0,0,179513.09,0,14597.14,98825.21,0,1728.79,0.0106,0.4005,0.0619,0.0106,0.7019,0.0721,1,1,0.4835,1,0.2981,0.5165,1,0.0079,0.5302,0.0644,1,0.2985,0.9114,0.0822,0.4698,0.2275,1,0.0079,2,1,2,2,31,13,0,0,16,0,31,16,0,17,35,3,0,1,3,1,35,3,0,17,890424,539568,844327,890478,268317,835069,0,0,464810,0,631686,435193,0,892875,422820,842070,0,631317,79737,826051,477183,695268,0,892875,445212,539568,422163.5,445239,8655.39,64236.08,0,0,29050.62,0,20376.97,27199.56,0,52522.06,12080.57,280690,0,631317,26579,826051,13633.8,231756,0,52522.06,462159.34,0,353917.55,462121.15,7287.9,68366.37,0,0,22714.67,0,18888.55,39126.55,0,59534.41,14597.14,399801.07,0,0,26806.1,0,21832.58,209912.95,0,59534.41,0.9894,0.5995,0.9381,0.9894,0.2981,0.9279,0,0,0.5165,0,0.7019,0.4835,0,0.9921,0.4698,0.9356,0,0.7015,0.0886,0.9178,0.5302,0.7725,0,0.9921
D13_16_No focal subject.cd.res,11,1,1,2,16,21,1,1,2,1,16,2,1,15,29,10,1,1,4,1,28,3,1,15,206826,900003,900003,222846,576065,56449,900003,900003,714968,900003,323938,185035,900003,36161,456016,228099,900003,900003,801763,226347,443987,203060,900003,36161,18802.36,900003,900003,111423,36004.06,2688.05,900003,900003,357484,900003,20246.12,92517.5,900003,2410.73,15724.69,22809.9,900003,900003,200440.75,226347,15856.68,67686.67,900003,2410.73,62360.39,0,0,157575.92,61531.68,12318.18,0,0,476872.81,0,21366.75,73296.57,0,9336.73,17464.66,72131.24,0,0,297462.42,0,19576.28,107333.59,0,9336.73,0.2298,1,1,0.2476,0.6401,0.0627,1,1,0.7944,1,0.3599,0.2056,1,0.0402,0.5067,0.2534,1,1,0.8908,0.2515,0.4933,0.2256,1,0.0402,11,0,0,2,16,21,0,0,2,0,16,2,0,15,28,10,0,0,3,1,29,3,0,15,693177,0,0,677157,323938,843554,0,0,185035,0,576065,714968,0,863842,443987,671904,0,0,98240,673656,456016,696943,0,863842,63016.09,0,0,338578.5,20246.12,40169.24,0,0,92517.5,0,36004.06,357484,0,57589.47,15856.68,67190.4,0,0,32746.67,673656,15724.69,232314.33,0,57589.47,113086.04,0,0,477055.95,21366.75,85333.44,0,0,73296.57,0,61531.68,476872.81,0,70757.55,19576.28,123425.33,0,0,46889.35,0,17464.66,355851.49,0,70774.76,0.7702,0,0,0.7524,0.3599,0.9373,0,0,0.2056,0,0.6401,0.7944,0,0.9598,0.4933,0.7466,0,0,0.1092,0.7485,0.5067,0.7744,0,0.9598
D14_20_No focal subject.cd.res,1,1,1,1,23,1,1,1,1,1,22,1,1,1,21,1,1,1,8,1,20,6,1,1,900003,900003,900003,900003,771501,900003,900003,900003,900003,900003,131502,900003,900003,900003,795093,900003,900003,900003,196253,900003,105565,731156,900003,900003,900003,900003,900003,900003,33543.52,900003,900003,900003,900003,900003,5977.36,900003,900003,900003,37861.57,900003,900003,900003,24531.62,900003,5278.25,121859.33,900003,900003,0,0,0,0,69098.73,0,0,0,0,0,7044.66,0,0,0,72811.52,0,0,0,24613.09,0,5557.58,130210.25,0,0,1,1,1,1,0.8572,1,1,1,1,1,0.1461,1,1,1,0.8834,1,1,1,0.2181,1,0.1173,0.8124,1,1,0,0,0,0,22,0,0,0,0,0,22,0,0,0,20,0,0,0,7,0,20,6,0,0,0,0,0,0,128502,0,0,0,0,0,768501,0,0,0,104910,0,0,0,703750,0,794438,168847,0,0,0,0,0,0,5841,0,0,0,0,0,34931.86,0,0,0,5245.5,0,0,0,100535.71,0,39721.9,28141.17,0,0,0,0,0,0,7080.67,0,0,0,0,0,70395.7,0,0,0,5549.35,0,0,0,121498.73,0,74189.23,26654.81,0,0,0,0,0,0,0.1428,0,0,0,0,0,0.8539,0,0,0,0.1166,0,0,0,0.7819,0,0.8827,0.1876,0,0
D14_24_No focal subject.cd.res,1,1,1,1,17,10,1,1,14,1,17,14,1,18,29,1,1,1,2,4,29,1,1,18,900003,900003,351720,900003,636122,169425,900003,900003,338873,496113,263881,561130,900003,66686,359223,670036,900003,900003,865728,215345,540780,676059,900003,65934,900003,900003,351720,900003,37418.94,16942.5,900003,900003,24205.21,496113,15522.41,40080.71,900003,3704.78,12387,670036,900003,900003,432864,53836.25,18647.59,676059,900003,3663,0,0,0,0,56990.52,53576.89,0,0,53205.42,0,21419.29,58519.16,0,15718.04,15878.27,0,0,0,295457.5,107672.5,14485.84,0,0,15540.79,1,1,0.3908,1,0.7068,0.1882,1,1,0.3765,0.5512,0.2932,0.6235,1,0.0741,0.3991,0.7445,1,1,0.9619,0.2393,0.6009,0.7512,1,0.0733,0,0,1,0,16,10,0,0,14,1,18,14,0,18,29,1,0,0,1,4,29,1,0,18,0,0,548283,0,263881,730578,0,0,561130,403890,636122,338873,0,833317,540780,229967,0,0,34275,684658,359223,223944,0,834069,0,0,548283,0,16492.56,73057.8,0,0,40080.71,403890,35340.11,24205.21,0,46295.39,18647.59,229967,0,0,34275,171164.5,12387,223944,0,46337.17,0,0,0,0,21732.58,93499.27,0,0,58519.16,0,41083.69,53205.42,0,33549.3,14485.84,0,0,0,0,111714.17,15878.27,0,0,33507.99,0,0,0.6092,0,0.2932,0.8118,0,0,0.6235,0.4488,0.7068,0.3765,0,0.9259,0.6009,0.2555,0,0,0.0381,0.7607,0.3991,0.2488,0,0.9267
D21_26_No focal subject.cd.res,1,1,1,1,50,1,1,1,4,1,49,4,1,1,4,1,1,1,1,1,3,1,1,1,760648,900003,900003,900003,580072,900003,900003,900003,802709,900003,319931,97294,900003,900003,825436,900003,900003,900003,790177,900003,74567,900003,900003,900003,760648,900003,900003,900003,11601.44,900003,900003,900003,200677.25,900003,6529.2,24323.5,900003,900003,206359,900003,900003,900003,790177,900003,24855.67,900003,900003,900003,0,0,0,0,13196.37,0,0,0,166128.19,0,5335.75,31880.8,0,0,187470.89,0,0,0,0,0,16163.59,0,0,0,0.8452,1,1,1,0.6445,1,1,1,0.8919,1,0.3555,0.1081,1,1,0.9171,1,1,1,0.878,1,0.0829,1,1,1,1,0,0,0,49,0,0,0,4,0,50,4,0,0,3,0,0,0,1,0,4,0,0,0,139355,0,0,0,319931,0,0,0,97294,0,580072,802709,0,0,74567,0,0,0,109826,0,825436,0,0,0,139355,0,0,0,6529.2,0,0,0,24323.5,0,11601.44,200677.25,0,0,24855.67,0,0,0,109826,0,206359,0,0,0,0,0,0,0,5335.75,0,0,0,31880.8,0,13196.37,166128.19,0,0,16163.59,0,0,0,0,0,187470.89,0,0,0,0.1548,0,0,0,0.3555,0,0,0,0.1081,0,0.6445,0.8919,0,0,0.0829,0,0,0,0.122,0,0.9171,0,0,0
D21_30_No focal subject.cd.res,1,1,1,1,23,4,1,1,1,1,22,1,1,6,17,1,1,1,4,1,16,4,1,6,900003,900003,900003,900003,621013,207580,900003,900003,834242,900003,278990,900003,900003,48170,732358,182816,900003,900003,418844,900003,167645,481159,900003,48170,900003,900003,900003,900003,27000.57,51895,900003,900003,834242,900003,12681.36,900003,900003,8028.33,43079.88,182816,900003,900003,104711,900003,10477.81,120289.75,900003,8028.33,0,0,0,0,47155.76,103790,0,0,0,0,17212.77,0,0,19665.32,58275.76,0,0,0,121421.24,0,8355.43,80955.94,0,19665.32,1,1,1,1,0.69,0.2306,1,1,0.9269,1,0.31,1,1,0.0535,0.8137,0.2031,1,1,0.4654,1,0.1863,0.5346,1,0.0535,0,0,0,0,22,4,0,0,1,0,23,0,0,6,16,1,0,0,4,0,17,4,0,6,0,0,0,0,278990,692423,0,0,65761,0,621013,0,0,851833,167645,717187,0,0,481159,0,732358,418844,0,851833,0,0,0,0,12681.36,173105.75,0,0,65761,0,27000.57,0,0,141972.17,10477.81,717187,0,0,120289.75,0,43079.88,104711,0,141972.17,0,0,0,0,17212.77,163472.54,0,0,0,0,47155.76,0,0,137965.73,8355.43,0,0,0,80955.94,0,58275.76,121421.24,0,137965.73,0,0,0,0,0.31,0.7694,0,0,0.0731,0,0.69,0,0,0.9465,0.1863,0.7969,0,0,0.5346,0,0.8137,0.4654,0,0.9465
D22_32_No focal subject.cd.res,1,1,1,1,10,6,1,1,6,1,9,6,1,2,31,1,1,1,3,1,31,3,1,2,900003,900003,900003,900003,842094,439319,900003,900003,190205,900003,57909,762726,900003,440567,403996,733740,900003,900003,686173,900003,496007,651136,900003,440567,900003,900003,900003,900003,84209.4,73219.83,900003,900003,31700.83,900003,6434.33,127121,900003,220283.5,13032.13,733740,900003,900003,228724.33,900003,16000.23,217045.33,900003,220283.5,0,0,0,0,87750.36,179351.23,0,0,19514.45,0,4235.59,94590.14,0,311527.91,29483.87,0,0,0,210553.45,0,11502.71,220442.8,0,311527.91,1,1,1,1,0.9357,0.4881,1,1,0.2113,1,0.0643,0.8475,1,0.4895,0.4489,0.8153,1,1,0.7624,1,0.5511,0.7235,1,0.4895,0,0,0,0,9,6,0,0,6,0,10,5,0,2,31,1,0,0,3,0,31,2,0,2,0,0,0,0,57909,460684,0,0,709798,0,842094,137277,0,459436,496007,166263,0,0,213830,0,403996,248867,0,459436,0,0,0,0,6434.33,76780.67,0,0,118299.67,0,84209.4,27455.4,0,229718,16000.23,166263,0,0,71276.67,0,13032.13,124433.5,0,229718,0,0,0,0,4235.59,92943.79,0,0,78001.51,0,87750.36,18461.84,0,304726.25,11502.71,0,0,0,80587.02,0,29483.87,152990.33,0,304726.25,0,0,0,0,0.0643,0.5119,0,0,0.7887,0,0.9357,0.1525,0,0.5105,0.5511,0.1847,0,0,0.2376,0,0.4489,0.2765,0,0.5105
D22_34_No focal subject.cd.res,1,1,1,1,25,1,1,1,2,1,25,2,1,1,16,1,1,1,8,1,17,7,1,1,900003,900003,900003,900003,562478,238623,900003,900003,845255,900003,337525,266846,900003,900003,503672,900003,900003,900003,574189,900003,396331,591461,900003,900003,900003,900003,900003,900003,22499.12,238623,900003,900003,422627.5,900003,13501,133423,900003,900003,31479.5,900003,900003,900003,71773.62,900003,23313.59,84494.43,900003,900003,0,0,0,0,36626.54,0,0,0,297733.67,0,9809.38,139199.63,0,0,52443.66,0,0,0,87973.64,0,52244.28,101239.96,0,0,1,1,1,1,0.625,0.2651,1,1,0.9392,1,0.375,0.2965,1,1,0.5596,1,1,1,0.638,1,0.4404,0.6572,1,1,0,0,0,0,25,1,0,0,2,0,25,1,0,0,17,0,0,0,7,0,16,7,0,0,0,0,0,0,337525,661380,0,0,54748,0,562478,633157,0,0,396331,0,0,0,325814,0,503672,308542,0,0,0,0,0,0,13501,661380,0,0,27374,0,22499.12,633157,0,0,23313.59,0,0,0,46544.86,0,31479.5,44077.43,0,0,0,0,0,0,9809.38,0,0,0,10776.31,0,36626.54,0,0,0,52244.28,0,0,0,38111.21,0,52443.66,43241.74,0,0,0,0,0,0,0.375,0.7349,0,0,0.0608,0,0.625,0.7035,0,0,0.4404,0,0,0,0.362,0,0.5596,0.3428,0,0
D23_39_No focal subject.cd.res,1,1,1,1,20,7,1,1,2,1,19,1,1,8,12,1,1,1,6,1,11,6,1,8,900003,900003,900003,900003,685910,31159,900003,900003,866227,900003,214093,365998,900003,29660,782479,900003,900003,900003,254444,900003,117524,645559,900003,29660,900003,900003,900003,900003,34295.5,4451.29,900003,900003,433113.5,900003,11268.05,365998,900003,3707.5,65206.58,900003,900003,900003,42407.33,900003,10684,107593.17,900003,3707.5,0,0,0,0,34368.03,11777,0,0,142682.13,0,11587.05,0,0,10486.39,116695.97,0,0,0,40336.9,0,9692.67,159455.17,0,10486.39,1,1,1,1,0.7621,0.0346,1,1,0.9625,1,0.2379,0.4067,1,0.033,0.8694,1,1,1,0.2827,1,0.1306,0.7173,1,0.033,0,0,0,0,19,7,0,0,1,0,20,1,0,8,11,0,0,0,6,0,12,6,0,8,0,0,0,0,214093,868844,0,0,33776,0,685910,534005,0,870343,117524,0,0,0,645559,0,782479,254444,0,870343,0,0,0,0,11268.05,124120.57,0,0,33776,0,34295.5,534005,0,108792.88,10684,0,0,0,107593.17,0,65206.58,42407.33,0,108792.88,0,0,0,0,11587.05,207292.17,0,0,0,0,34368.03,0,0,175273.16,9692.67,0,0,0,159455.17,0,116695.97,40336.9,0,175273.16,0,0,0,0,0.2379,0.9654,0,0,0.0375,0,0.7621,0.5933,0,0.967,0.1306,0,0,0,0.7173,0,0.8694,0.2827,0,0.967
D23_42_No focal subject.cd.res,1,1,1,1,11,12,3,1,6,1,12,5,1,6,11,3,1,1,9,1,10,9,1,6,900003,900003,900003,900003,598605,7880,15385,900003,646190,318430,301398,268954,900003,5409,743531,55427,900003,900003,667203,900003,156472,232800,900003,5409,900003,900003,900003,900003,54418.64,656.67,5128.33,900003,107698.33,318430,25116.5,53790.8,900003,901.5,67593.73,18475.67,900003,900003,74133.67,900003,15647.2,25866.67,900003,901.5,0,0,0,0,67352.02,2274.76,8882.53,0,128978.66,0,17353.25,74387.43,0,2208.22,136126.7,32000.79,0,0,188478.96,0,10338.86,24406.1,0,2208.22,1,1,1,1,0.6651,0.0088,0.0171,1,0.718,0.3538,0.3349,0.2988,1,0.006,0.8261,0.0616,1,1,0.7413,1,0.1739,0.2587,1,0.006,0,0,0,0,12,12,3,0,5,1,11,5,0,6,10,3,0,0,9,0,11,9,0,6,0,0,0,0,301398,892123,884618,0,253813,581573,598605,631049,0,894594,156472,844576,0,0,232800,0,743531,667203,0,894594,0,0,0,0,25116.5,74343.58,294872.67,0,50762.6,581573,54418.64,126209.8,0,149099,15647.2,281525.33,0,0,25866.67,0,67593.73,74133.67,0,149099,0,0,0,0,17353.25,169310.95,501198.2,0,74408.71,0,67352.02,134997.44,0,205579.74,10338.86,280890.74,0,0,24406.1,0,136126.7,188478.96,0,205579.74,0,0,0,0,0.3349,0.9912,0.9829,0,0.282,0.6462,0.6651,0.7012,0,0.994,0.1739,0.9384,0,0,0.2587,0,0.8261,0.7413,0,0.994
D24_44_No focal subject.cd.res,1,1,1,1,27,4,1,1,6,1,26,5,1,2,23,1,1,1,3,2,23,2,1,3,900003,900003,900003,900003,545723,22388,900003,900003,812760,900003,354280,328571,900003,290417,548353,900003,900003,900003,869211,416049,352553,63713,900003,291161,900003,900003,900003,900003,20211.96,5597,900003,900003,135460,900003,13626.15,65714.2,900003,145208.5,23841.43,900003,900003,900003,289737,208024.5,15328.39,31856.5,900003,97053.67,0,0,0,0,15843.41,11194,0,0,107007.24,0,10624.55,120598.79,0,205355.83,40106.32,0,0,0,428810.29,294191.07,20150.12,8577.91,0,168101.88,1,1,1,1,0.6064,0.0249,1,1,0.9031,1,0.3936,0.3651,1,0.3227,0.6093,1,1,1,0.9658,0.4623,0.3917,0.0708,1,0.3235,0,0,0,0,26,4,0,0,5,0,27,5,0,2,23,0,0,0,2,2,22,2,0,3,0,0,0,0,354280,877615,0,0,87243,0,545723,571432,0,609586,351650,0,0,0,30792,483954,547450,836290,0,608842,0,0,0,0,13626.15,219403.75,0,0,17448.6,0,20211.96,114286.4,0,304793,15289.13,0,0,0,15396,241977,24884.09,418145,0,202947.33,0,0,0,0,10624.55,104987.57,0,0,15307.92,0,15843.41,104645.95,0,180853.87,20171.68,0,0,0,14700.75,135533.99,40729.82,518483.22,0,97413.37,0,0,0,0,0.3936,0.9751,0,0,0.0969,0,0.6064,0.6349,0,0.6773,0.3907,0,0,0,0.0342,0.5377,0.6083,0.9292,0,0.6765
D24_46_No focal subject.cd.res,1,1,1,1,28,1,1,1,3,3,27,2,1,5,42,1,1,1,15,1,40,14,1,5,900003,900003,900003,900003,351626,135750,900003,900003,896155,46928,548377,114591,900003,22389,601164,900003,900003,900003,555525,900003,298839,359112,900003,22389,900003,900003,900003,900003,12558.07,135750,900003,900003,298718.33,15642.67,20310.26,57295.5,900003,4477.8,14313.43,900003,900003,900003,37035,900003,7470.98,25650.86,900003,4477.8,0,0,0,0,8493.75,0,0,0,322711.03,27093.89,21543.14,78404.71,0,10012.67,18995.23,0,0,0,56606.46,0,6113.82,20163.16,0,10012.67,1,1,1,1,0.3907,0.1508,1,1,0.9957,0.0521,0.6093,0.1273,1,0.0249,0.668,1,1,1,0.6172,1,0.332,0.399,1,0.0249,0,0,0,0,27,1,0,0,2,3,28,2,0,5,41,0,0,0,14,0,41,14,0,5,0,0,0,0,548377,764253,0,0,3848,853075,351626,785412,0,877614,298839,0,0,0,344478,0,601164,540891,0,877614,0,0,0,0,20310.26,764253,0,0,1924,284358.33,12558.07,392706,0,175522.8,7288.76,0,0,0,24605.57,0,14662.54,38635.07,0,175522.8,0,0,0,0,21543.14,0,0,0,97.58,256212.97,8493.75,394059.3,0,221816.35,6072.67,0,0,0,19771.01,0,19094.3,58390.22,0,221597.75,0,0,0,0,0.6093,0.8492,0,0,0.0043,0.9479,0.3907,0.8727,0,0.9751,0.332,0,0,0,0.3828,0,0.668,0.601,0,0.9751
D24_47_No focal subject.cd.res,1,1,1,1,44,3,1,1,4,1,44,3,1,7,32,1,1,1,6,1,31,5,1,7,900003,900003,900003,900003,499473,112992,900003,900003,847193,900003,400530,423061,900003,108490,573182,900003,900003,900003,639096,900003,326821,337121,900003,108490,900003,900003,900003,900003,11351.66,37664,900003,900003,211798.25,900003,9102.95,141020.33,900003,15498.57,17911.94,900003,900003,900003,106516,900003,10542.61,67424.2,900003,15498.57,0,0,0,0,11188.22,65235.96,0,0,153669.8,0,8282.73,226976.57,0,41005.37,24413.99,0,0,0,135717.4,0,6477.47,53422.04,0,41005.37,1,1,1,1,0.555,0.1255,1,1,0.9413,1,0.445,0.4701,1,0.1205,0.6369,1,1,1,0.7101,1,0.3631,0.3746,1,0.1205,0,0,0,0,44,3,0,0,3,0,44,3,0,7,33,0,0,0,5,0,30,5,0,7,0,0,0,0,400530,787011,0,0,52810,0,499473,476942,0,791513,326821,0,0,0,260907,0,573182,562882,0,791513,0,0,0,0,9102.95,262337,0,0,17603.33,0,11351.66,158980.67,0,113073.29,9903.67,0,0,0,52181.4,0,19106.07,112576.4,0,113073.29,0,0,0,0,8282.73,160469.5,0,0,13991.93,0,11188.22,136687.35,0,87198.18,6772.01,0,0,0,47878.22,0,24769.89,150826.24,0,87198.18,0,0,0,0,0.445,0.8745,0,0,0.0587,0,0.555,0.5299,0,0.8795,0.3631,0,0,0,0.2899,0,0.6369,0.6254,0,0.8795
D24_48_No focal subject.cd.res,1,1,1,1,14,4,1,1,2,1,13,1,1,4,22,1,1,1,4,1,21,4,1,4,900003,900003,900003,900003,800110,23390,900003,900003,898487,900003,100393,23405,900003,17384,742221,19641,900003,900003,448227,230096,157782,451776,900003,17384,900003,900003,900003,900003,57150.71,5847.5,900003,900003,449243.5,900003,7722.54,23405,900003,4346,33737.32,19641,900003,900003,112056.75,230096,7513.43,112944,900003,4346,0,0,0,0,84204.53,11695,0,0,604370.53,0,4958.33,0,0,8692,45824.89,0,0,0,107628.55,0,5759.92,60628.8,0,8692,1,1,1,1,0.889,0.026,1,1,0.9983,1,0.1115,0.026,1,0.0193,0.8247,0.0218,1,1,0.498,0.2557,0.1753,0.502,1,0.0193,0,0,0,0,13,4,0,0,1,0,13,1,0,4,21,1,0,0,4,1,22,4,0,4,0,0,0,0,99893,876613,0,0,1516,0,799610,876598,0,882619,157782,880362,0,0,451776,669907,742221,448227,0,882619,0,0,0,0,7684.08,219153.25,0,0,1516,0,61508.46,876598,0,220654.75,7513.43,880362,0,0,112944,669907,33737.32,112056.75,0,220654.75,0,0,0,0,4910.2,235330.59,0,0,0,0,85984.04,0,0,175891.67,5759.92,0,0,0,60628.8,0,45824.89,107628.55,0,176066.97,0,0,0,0,0.111,0.974,0,0,0.0017,0,0.8885,0.974,0,0.9807,0.1753,0.9782,0,0,0.502,0.7443,0.8247,0.498,0,0.9807
D31_53_No focal subject.cd.res,1,1,1,1,7,3,1,1,4,1,6,4,1,6,8,2,1,1,5,4,7,5,1,6,900003,900003,900003,900003,852571,38912,900003,900003,476205,900003,47432,436181,900003,18630,850043,385504,900003,900003,340315,120222,49960,559688,900003,18630,900003,900003,900003,900003,121795.86,12970.67,900003,900003,119051.25,900003,7905.33,109045.25,900003,3105,106255.38,192752,900003,900003,68063,30055.5,7137.14,111937.6,900003,3105,0,0,0,0,199127.82,22465.85,0,0,115665.9,0,7075.52,109304.88,0,7605.67,80974.18,272592.49,0,0,96016.75,60111,6030.34,96227.35,0,7605.67,1,1,1,1,0.9473,0.0432,1,1,0.5291,1,0.0527,0.4846,1,0.0207,0.9445,0.4283,1,1,0.3781,0.1336,0.0555,0.6219,1,0.0207,0,0,0,0,6,3,0,0,4,0,7,3,0,6,7,2,0,0,5,4,8,5,0,6,0,0,0,0,47432,861091,0,0,423798,0,852571,463822,0,881373,49960,514499,0,0,559688,779781,850043,340315,0,881373,0,0,0,0,7905.33,287030.33,0,0,105949.5,0,121795.86,154607.33,0,146895.5,7137.14,257249.5,0,0,111937.6,194945.25,106255.38,68063,0,146895.5,0,0,0,0,7075.52,230876.63,0,0,113020.13,0,199127.82,111725.06,0,154213.73,6030.34,360971.65,0,0,96227.35,172573.52,80974.18,96016.75,0,154578.24,0,0,0,0,0.0527,0.9568,0,0,0.4709,0,0.9473,0.5154,0,0.9793,0.0555,0.5717,0,0,0.6219,0.8664,0.9445,0.3781,0,0.9793
D31_54_No focal subject.cd.res,1,1,1,1,2,14,1,1,1,1,1,2,1,2,6,1,1,1,4,1,5,4,1,2,900003,900003,667038,900003,895639,6374,900003,900003,4372,900003,4364,895631,900003,0,821364,841715,900003,900003,233135,900003,79292,728550,900003,0,900003,900003,667038,900003,447819.5,455.29,900003,900003,4372,900003,4364,447815.5,900003,0,136894,841715,900003,900003,58283.75,900003,15858.4,182137.5,900003,0,0,0,0,0,209144.51,1703.52,0,0,0,0,0,209150.17,0,0,178124.78,0,0,0,43499.07,0,10747.83,39719.38,0,0,1,1,0.7412,1,0.9952,0.0071,1,1,0.0049,1,0.0048,0.9951,1,0,0.9126,0.9352,1,1,0.259,1,0.0881,0.8095,1,0,0,0,1,0,1,14,0,0,2,0,2,1,0,3,5,1,0,0,4,0,5,3,0,3,0,0,232965,0,4364,893629,0,0,895631,0,895639,4372,0,900003,78639,58288,0,0,666868,0,820711,171453,0,900003,0,0,232965,0,4364,63830.64,0,0,447815.5,0,447819.5,4372,0,300001,15727.8,58288,0,0,166717,0,164142.2,57151,0,300001,0,0,0,0,0,126470.93,0,0,209150.17,0,209144.51,0,0,386021.79,10979.85,0,0,0,66911.17,0,184636.83,53202.96,0,386021.79,0,0,0.2588,0,0.0048,0.9929,0,0,0.9951,0,0.9952,0.0049,0,1,0.0874,0.0648,0,0,0.741,0,0.9119,0.1905,0,1
D32_56_No focal subject.cd.res,1,1,1,1,10,1,1,1,5,1,9,4,1,2,25,1,1,1,2,2,25,1,1,2,900003,900003,900003,416799,714239,900003,900003,900003,420509,900003,185764,500632,900003,25652,601081,900003,900003,900003,893992,27915,298922,633276,900003,25652,900003,900003,900003,416799,71423.9,900003,900003,900003,84101.8,900003,20640.44,125158,900003,12826,24043.24,900003,900003,900003,446996,13957.5,11956.88,633276,900003,12826,0,0,0,0,108660.27,0,0,0,104887.99,0,17100.64,177628.81,0,18138.7,26783.51,0,0,0,254938.86,19738.89,11141.09,0,0,18138.7,1,1,1,0.4631,0.7936,1,1,1,0.4672,1,0.2064,0.5563,1,0.0285,0.6679,1,1,1,0.9933,0.031,0.3321,0.7036,1,0.0285,0,0,0,1,9,0,0,0,4,0,10,4,0,2,25,0,0,0,1,2,25,1,0,2,0,0,0,483204,185764,0,0,0,479494,0,714239,399371,0,874351,298922,0,0,0,6011,872088,601081,266727,0,874351,0,0,0,483204,20640.44,0,0,0,119873.5,0,71423.9,99842.75,0,437175.5,11956.88,0,0,0,6011,436044,24043.24,266727,0,437175.5,0,0,0,0,17100.64,0,0,0,167085.75,0,108660.27,114091.21,0,157818.46,11141.09,0,0,0,0,155540.86,26783.51,0,0,157491.77,0,0,0,0.5369,0.2064,0,0,0,0.5328,0,0.7936,0.4437,0,0.9715,0.3321,0,0,0,0.0067,0.969,0.6679,0.2964,0,0.9715
